time_offset_sec,cpu_percent,memory_rss_mb
31.4,13.4,125.11
31.5,12.8,125.11
31.6,26.7,125.11
31.7,12.6,125.11
31.8,13.6,125.11
31.9,13.8,125.11
32.0,13.5,125.11
32.1,12.7,125.11
32.2,13.2,125.11
32.3,13.9,125.11
32.4,13.6,125.11
32.5,13.3,125.11
32.6,25.7,125.11
32.7,13.5,125.11
32.8,12.7,125.11
32.9,13.5,125.11
33.0,12.9,125.11
33.1,0.0,125.11
33.2,25.3,125.11
33.3,13.5,125.11
33.4,13.3,125.11
33.5,13.3,125.11
33.6,0.0,125.11
33.7,13.4,125.11
33.8,12.4,125.11
33.9,0.0,125.11
34.0,12.6,125.11
34.1,26.2,125.11
34.2,25.6,125.11
34.3,13.2,125.11
34.4,13.5,125.11
34.5,12.7,125.11
34.6,13.8,125.11
34.7,13.6,125.11
34.8,13.6,125.11
34.9,25.2,125.11
35.0,0.0,125.11
35.1,13.8,125.11
35.2,13.8,125.11
35.3,25.4,125.11
35.4,13.4,125.11
35.5,13.1,125.11
35.6,13.3,125.11
35.7,25.8,125.11
35.8,13.3,125.11
35.9,25.6,125.11
36.0,13.1,125.11
36.1,13.4,125.11
36.2,14.0,125.11
36.3,25.7,125.11
36.4,13.5,125.11
36.5,13.8,125.11
36.6,26.8,125.11
36.7,13.2,125.11
36.8,12.6,125.11
36.9,0.0,125.11
37.0,13.5,125.11
37.1,13.3,125.11
37.2,24.2,125.11
37.3,13.7,125.11
37.4,12.6,125.11
37.5,14.1,125.11
37.6,26.3,125.11
37.7,12.9,125.11
37.8,12.3,125.11
37.9,12.9,125.11
38.0,13.5,125.11
38.1,12.9,125.11
38.2,24.4,125.11
38.3,25.0,125.11
38.4,13.1,125.11
38.5,12.7,125.11
38.6,12.8,125.11
38.7,13.5,125.11
38.8,13.5,125.11
38.9,25.3,125.11
39.0,13.2,125.11
39.1,12.5,125.11
39.2,0.0,125.11
39.3,26.3,125.11
39.4,13.8,125.11
39.5,25.6,125.11
39.6,13.6,125.11
39.7,25.9,125.11
39.8,13.0,125.11
39.9,12.7,125.11
40.0,0.0,125.11
40.1,12.6,125.11
40.2,25.9,125.11
40.3,13.3,125.11
40.4,13.6,125.11
40.5,13.5,125.11
40.6,13.5,125.11
40.7,12.5,125.11
40.8,12.7,125.11
40.9,13.4,125.11
41.0,25.2,125.11
41.1,13.2,125.11
41.2,12.9,125.11
41.3,13.4,125.11
41.4,12.4,125.11
41.5,13.6,125.11
41.6,24.7,125.11
41.7,13.4,125.11
41.8,12.9,125.11
